raceId,name,year,driverId,driver,current_age,nationality,avg_pit_stop_duration_ms,won_race
896,Indian Grand Prix,2013,8,Kimi Räikkönen,34,Finnish,25565.0,False
900,Australian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,23684.0,False
901,Malaysian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,25020.666666666668,False
902,Bahrain Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,24959.0,False
903,Chinese Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,23142.5,False
904,Spanish Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,22391.5,False
905,Monaco Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,27620.666666666668,False
906,Canadian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,24073.0,False
907,Austrian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,21766.0,False
909,German Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,19781.333333333332,False
910,Hungarian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,22684.0,False
911,Belgian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,22838.5,False
912,Italian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,24547.0,False
913,Singapore Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,29686.666666666668,False
914,Japanese Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,248374.8,False
915,Russian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,30097.0,False
916,United States Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,24076.333333333332,False
917,Brazilian Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,25680.5,False
918,Abu Dhabi Grand Prix,2014,8,Kimi Räikkönen,35,Finnish,21876.0,False
926,Australian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,24935.0,False
927,Malaysian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,25560.666666666668,False
928,Chinese Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,22635.5,False
929,Bahrain Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,24660.0,False
930,Spanish Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,22206.0,False
931,Monaco Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,24177.0,False
932,Canadian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,24104.0,False
934,British Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,29849.666666666668,False
936,Hungarian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,27620.8,False
937,Belgian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,22860.5,False
938,Italian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,24442.0,False
939,Singapore Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,30360.0,False
940,Japanese Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,23149.0,False
941,Russian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,29386.0,False
942,United States Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,29640.5,False
944,Brazilian Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,24300.5,False
945,Abu Dhabi Grand Prix,2015,8,Kimi Räikkönen,36,Finnish,23887.5,False
948,Australian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,555936.5,False
949,Bahrain Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,25066.333333333332,False
950,Chinese Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,25754.0,False
951,Russian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,30498.0,False
952,Spanish Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,22138.0,False
954,Canadian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,23041.5,False
955,European Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,20593.0,False
956,Austrian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,20525.666666666668,False
957,British Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,30020.0,False
958,Hungarian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,21904.0,False
959,German Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,20353.333333333332,False
960,Belgian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,269089.75,False
961,Italian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,24197.5,False
962,Singapore Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,28001.0,False
963,Malaysian Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,24601.666666666668,False
964,Japanese Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,23003.0,False
965,United States Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,24406.0,False
966,Mexican Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,22686.0,False
968,Abu Dhabi Grand Prix,2016,8,Kimi Räikkönen,37,Finnish,22023.0,False
969,Australian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,22033.0,False
970,Chinese Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,20569.5,False
971,Bahrain Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,26143.0,False
972,Russian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,30152.0,False
974,Monaco Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,24833.0,False
975,Canadian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,23630.0,False
976,Azerbaijan Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,409269.25,False
977,Austrian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,21662.0,False
978,British Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,28766.5,False
979,Hungarian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,21919.0,False
980,Belgian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,25289.666666666668,False
981,Italian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,25367.0,False
984,Japanese Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,23699.0,False
985,United States Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,23575.0,False
986,Mexican Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,22540.0,False
987,Brazilian Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,19730.0,False
988,Abu Dhabi Grand Prix,2017,8,Kimi Räikkönen,38,Finnish,21609.0,False
989,Australian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,21421.0,False
990,Bahrain Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,25018.0,False
991,Chinese Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,22913.0,False
992,Azerbaijan Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,25580.5,False
994,Monaco Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,24263.0,False
995,Canadian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,23645.0,False
996,French Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,24289.0,False
997,Austrian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,21552.0,False
998,British Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,33779.0,False
999,German Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,19817.5,False
1000,Hungarian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,23150.0,False
1001,Belgian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,30909.0,False
1002,Italian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,23862.0,False
1003,Singapore Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,29513.0,False
1004,Russian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,29531.0,False
1005,Japanese Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,22781.0,False
1006,United States Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,23714.0,True
1007,Mexican Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,22017.0,False
1008,Brazilian Grand Prix,2018,8,Kimi Räikkönen,39,Finnish,22766.0,False
1010,Australian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,23299.0,False
1011,Bahrain Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,25634.0,False
1012,Chinese Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,23888.0,False
1013,Azerbaijan Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,21401.0,False
1014,Spanish Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,22445.5,False
1015,Monaco Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,26299.0,False
1016,Canadian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,25004.0,False
1017,French Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,29975.0,False
1018,Austrian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,21709.0,False
1019,British Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,28364.0,False
1020,German Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,22908.75,False
1021,Hungarian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,22205.0,False
1022,Belgian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,30314.0,False
1023,Italian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,28480.5,False
1024,Singapore Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,29992.0,False
1025,Russian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,30775.0,False
1026,Japanese Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,23816.0,False
1027,Mexican Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,22858.5,False
1028,United States Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,24615.0,False
1029,Brazilian Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,23652.0,False
1030,Abu Dhabi Grand Prix,2019,8,Kimi Räikkönen,40,Finnish,22410.0,False
1031,Austrian Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,22399.0,False
1032,Styrian Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,21459.0,False
1033,Hungarian Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,24713.5,False
1034,British Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,40337.5,False
1035,70th Anniversary Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,29296.0,False
1036,Spanish Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,22255.5,False
1037,Belgian Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,22960.0,False
1038,Italian Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,772719.5,False
1039,Tuscan Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,456894.8333333333,False
1040,Russian Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,33317.0,False
1041,Eifel Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,27940.5,False
1042,Portuguese Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,29061.0,False
1043,Emilia Romagna Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,29863.0,False
1044,Turkish Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,28433.666666666668,False
1045,Bahrain Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,406362.3333333333,False
1046,Sakhir Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,25868.333333333332,False
1047,Abu Dhabi Grand Prix,2020,8,Kimi Räikkönen,41,Finnish,22012.0,False
1052,Bahrain Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,24076.5,False
1053,Emilia Romagna Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,528594.6666666666,False
1055,Spanish Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,21572.0,False
1056,Monaco Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,24077.0,False
1057,Azerbaijan Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,683849.6666666666,False
1059,French Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,31327.0,False
1058,Styrian Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,21227.0,False
1060,Austrian Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,21896.0,False
1061,British Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,1045547.0,False
1062,Hungarian Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,387731.0,False
1066,Russian Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,30116.5,False
1067,Turkish Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,23164.0,False
1069,United States Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,24140.5,False
1070,Mexico City Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,22424.0,False
1071,São Paulo Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,20824.25,False
1051,Qatar Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,25903.5,False
1072,Saudi Arabian Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,714113.3333333334,False
1073,Abu Dhabi Grand Prix,2021,8,Kimi Räikkönen,42,Finnish,22338.0,False
1010,Australian Grand Prix,2019,9,Robert Kubica,35,Polish,25743.0,False
1011,Bahrain Grand Prix,2019,9,Robert Kubica,35,Polish,24490.0,False
1012,Chinese Grand Prix,2019,9,Robert Kubica,35,Polish,32627.0,False
1013,Azerbaijan Grand Prix,2019,9,Robert Kubica,35,Polish,18936.333333333332,False
1014,Spanish Grand Prix,2019,9,Robert Kubica,35,Polish,22048.0,False
1015,Monaco Grand Prix,2019,9,Robert Kubica,35,Polish,23946.0,False
1016,Canadian Grand Prix,2019,9,Robert Kubica,35,Polish,24164.5,False
1017,French Grand Prix,2019,9,Robert Kubica,35,Polish,29792.0,False
1018,Austrian Grand Prix,2019,9,Robert Kubica,35,Polish,21525.0,False
1019,British Grand Prix,2019,9,Robert Kubica,35,Polish,28694.0,False
1020,German Grand Prix,2019,9,Robert Kubica,35,Polish,20811.6,False
1021,Hungarian Grand Prix,2019,9,Robert Kubica,35,Polish,21754.0,False
1022,Belgian Grand Prix,2019,9,Robert Kubica,35,Polish,24247.0,False
1023,Italian Grand Prix,2019,9,Robert Kubica,35,Polish,27851.0,False
1024,Singapore Grand Prix,2019,9,Robert Kubica,35,Polish,29677.0,False
1025,Russian Grand Prix,2019,9,Robert Kubica,35,Polish,30382.0,False
1026,Japanese Grand Prix,2019,9,Robert Kubica,35,Polish,24852.0,False
1027,Mexican Grand Prix,2019,9,Robert Kubica,35,Polish,23588.0,False
1028,United States Grand Prix,2019,9,Robert Kubica,35,Polish,24164.0,False
1029,Brazilian Grand Prix,2019,9,Robert Kubica,35,Polish,25290.0,False
1030,Abu Dhabi Grand Prix,2019,9,Robert Kubica,35,Polish,21688.0,False
1064,Dutch Grand Prix,2021,9,Robert Kubica,37,Polish,19708.0,False
1065,Italian Grand Prix,2021,9,Robert Kubica,37,Polish,24501.0,False
841,Australian Grand Prix,2011,10,Timo Glock,29,German,23792.0,False
842,Malaysian Grand Prix,2011,10,Timo Glock,29,German,24523.0,False
843,Chinese Grand Prix,2011,10,Timo Glock,29,German,26139.333333333332,False
845,Spanish Grand Prix,2011,10,Timo Glock,29,German,21848.666666666668,False
846,Monaco Grand Prix,2011,10,Timo Glock,29,German,26827.0,False
847,Canadian Grand Prix,2011,10,Timo Glock,29,German,24752.0,False
848,European Grand Prix,2011,10,Timo Glock,29,German,21965.0,False
849,British Grand Prix,2011,10,Timo Glock,29,German,25187.5,False
850,German Grand Prix,2011,10,Timo Glock,29,German,21752.0,False
851,Hungarian Grand Prix,2011,10,Timo Glock,29,German,21254.666666666668,False
852,Belgian Grand Prix,2011,10,Timo Glock,29,German,23732.75,False
853,Italian Grand Prix,2011,10,Timo Glock,29,German,23965.5,False
855,Japanese Grand Prix,2011,10,Timo Glock,29,German,23388.666666666668,False
856,Korean Grand Prix,2011,10,Timo Glock,29,German,22507.0,False
857,Indian Grand Prix,2011,10,Timo Glock,29,German,27378.0,False
858,Abu Dhabi Grand Prix,2011,10,Timo Glock,29,German,21176.5,False
859,Brazilian Grand Prix,2011,10,Timo Glock,29,German,22452.0,False
860,Australian Grand Prix,2012,10,Timo Glock,30,German,25684.0,False
861,Malaysian Grand Prix,2012,10,Timo Glock,30,German,25382.0,False
862,Chinese Grand Prix,2012,10,Timo Glock,30,German,21421.0,False
863,Bahrain Grand Prix,2012,10,Timo Glock,30,German,25334.666666666668,False
864,Spanish Grand Prix,2012,10,Timo Glock,30,German,20884.333333333332,False
865,Monaco Grand Prix,2012,10,Timo Glock,30,German,31035.0,False
866,Canadian Grand Prix,2012,10,Timo Glock,30,German,25520.0,False
868,British Grand Prix,2012,10,Timo Glock,30,German,25703.0,False
869,German Grand Prix,2012,10,Timo Glock,30,German,20175.5,False
870,Hungarian Grand Prix,2012,10,Timo Glock,30,German,20860.0,False
871,Belgian Grand Prix,2012,10,Timo Glock,30,German,21561.5,False
872,Italian Grand Prix,2012,10,Timo Glock,30,German,25664.0,False
873,Singapore Grand Prix,2012,10,Timo Glock,30,German,31496.0,False
874,Japanese Grand Prix,2012,10,Timo Glock,30,German,21091.0,False
875,Korean Grand Prix,2012,10,Timo Glock,30,German,21414.0,False
876,Indian Grand Prix,2012,10,Timo Glock,30,German,27303.0,False
877,Abu Dhabi Grand Prix,2012,10,Timo Glock,30,German,19884.0,False
878,United States Grand Prix,2012,10,Timo Glock,30,German,23092.0,False
879,Brazilian Grand Prix,2012,10,Timo Glock,30,German,23263.25,False
841,Australian Grand Prix,2011,13,Felipe Massa,30,Brazilian,24145.666666666668,False
842,Malaysian Grand Prix,2011,13,Felipe Massa,30,Brazilian,24886.0,False
843,Chinese Grand Prix,2011,13,Felipe Massa,30,Brazilian,21396.0,False
844,Turkish Grand Prix,2011,13,Felipe Massa,30,Brazilian,23375.0,False
845,Spanish Grand Prix,2011,13,Felipe Massa,30,Brazilian,21618.0,False
846,Monaco Grand Prix,2011,13,Felipe Massa,30,Brazilian,26615.0,False
847,Canadian Grand Prix,2011,13,Felipe Massa,30,Brazilian,24633.5,False
848,European Grand Prix,2011,13,Felipe Massa,30,Brazilian,22219.666666666668,False
849,British Grand Prix,2011,13,Felipe Massa,30,Brazilian,23775.333333333332,False
850,German Grand Prix,2011,13,Felipe Massa,30,Brazilian,20810.666666666668,False
851,Hungarian Grand Prix,2011,13,Felipe Massa,30,Brazilian,21760.25,False
852,Belgian Grand Prix,2011,13,Felipe Massa,30,Brazilian,21869.333333333332,False
853,Italian Grand Prix,2011,13,Felipe Massa,30,Brazilian,21984.5,False
854,Singapore Grand Prix,2011,13,Felipe Massa,30,Brazilian,31025.5,False
855,Japanese Grand Prix,2011,13,Felipe Massa,30,Brazilian,21209.0,False
856,Korean Grand Prix,2011,13,Felipe Massa,30,Brazilian,22361.0,False
857,Indian Grand Prix,2011,13,Felipe Massa,30,Brazilian,21462.0,False
858,Abu Dhabi Grand Prix,2011,13,Felipe Massa,30,Brazilian,20253.0,False
859,Brazilian Grand Prix,2011,13,Felipe Massa,30,Brazilian,21374.5,False
860,Australian Grand Prix,2012,13,Felipe Massa,31,Brazilian,22314.666666666668,False
861,Malaysian Grand Prix,2012,13,Felipe Massa,31,Brazilian,24629.5,False
862,Chinese Grand Prix,2012,13,Felipe Massa,31,Brazilian,20150.5,False
863,Bahrain Grand Prix,2012,13,Felipe Massa,31,Brazilian,22486.0,False
864,Spanish Grand Prix,2012,13,Felipe Massa,31,Brazilian,18933.25,False
865,Monaco Grand Prix,2012,13,Felipe Massa,31,Brazilian,24993.0,False
866,Canadian Grand Prix,2012,13,Felipe Massa,31,Brazilian,21121.5,False
867,European Grand Prix,2012,13,Felipe Massa,31,Brazilian,25035.25,False
868,British Grand Prix,2012,13,Felipe Massa,31,Brazilian,25217.5,False
869,German Grand Prix,2012,13,Felipe Massa,31,Brazilian,20622.0,False
870,Hungarian Grand Prix,2012,13,Felipe Massa,31,Brazilian,19949.0,False
871,Belgian Grand Prix,2012,13,Felipe Massa,31,Brazilian,20677.5,False
872,Italian Grand Prix,2012,13,Felipe Massa,31,Brazilian,22161.0,False
873,Singapore Grand Prix,2012,13,Felipe Massa,31,Brazilian,30272.0,False
874,Japanese Grand Prix,2012,13,Felipe Massa,31,Brazilian,20857.0,False
875,Korean Grand Prix,2012,13,Felipe Massa,31,Brazilian,20731.0,False
876,Indian Grand Prix,2012,13,Felipe Massa,31,Brazilian,21100.0,False
877,Abu Dhabi Grand Prix,2012,13,Felipe Massa,31,Brazilian,19585.0,False
878,United States Grand Prix,2012,13,Felipe Massa,31,Brazilian,21520.0,False
879,Brazilian Grand Prix,2012,13,Felipe Massa,31,Brazilian,22234.333333333332,False
880,Australian Grand Prix,2013,13,Felipe Massa,32,Brazilian,21591.333333333332,False
881,Malaysian Grand Prix,2013,13,Felipe Massa,32,Brazilian,21642.25,False
882,Chinese Grand Prix,2013,13,Felipe Massa,32,Brazilian,20076.333333333332,False
883,Bahrain Grand Prix,2013,13,Felipe Massa,32,Brazilian,23178.25,False
884,Spanish Grand Prix,2013,13,Felipe Massa,32,Brazilian,19297.5,False
885,Monaco Grand Prix,2013,13,Felipe Massa,32,Brazilian,25331.0,False
886,Canadian Grand Prix,2013,13,Felipe Massa,32,Brazilian,20422.5,False
887,British Grand Prix,2013,13,Felipe Massa,32,Brazilian,27290.5,False
890,Hungarian Grand Prix,2013,13,Felipe Massa,32,Brazilian,22125.666666666668,False
891,Belgian Grand Prix,2013,13,Felipe Massa,32,Brazilian,22753.0,False
892,Italian Grand Prix,2013,13,Felipe Massa,32,Brazilian,24692.0,False
893,Singapore Grand Prix,2013,13,Felipe Massa,32,Brazilian,29249.666666666668,False
894,Korean Grand Prix,2013,13,Felipe Massa,32,Brazilian,22437.5,False
895,Japanese Grand Prix,2013,13,Felipe Massa,32,Brazilian,21213.0,False
896,Indian Grand Prix,2013,13,Felipe Massa,32,Brazilian,23455.5,False
897,Abu Dhabi Grand Prix,2013,13,Felipe Massa,32,Brazilian,21900.0,False
898,United States Grand Prix,2013,13,Felipe Massa,32,Brazilian,24026.0,False
899,Brazilian Grand Prix,2013,13,Felipe Massa,32,Brazilian,20788.0,False
901,Malaysian Grand Prix,2014,13,Felipe Massa,33,Brazilian,24580.0,False
902,Bahrain Grand Prix,2014,13,Felipe Massa,33,Brazilian,24999.666666666668,False
903,Chinese Grand Prix,2014,13,Felipe Massa,33,Brazilian,51053.5,False
904,Spanish Grand Prix,2014,13,Felipe Massa,33,Brazilian,22525.0,False
905,Monaco Grand Prix,2014,13,Felipe Massa,33,Brazilian,24264.0,False
906,Canadian Grand Prix,2014,13,Felipe Massa,33,Brazilian,25980.5,False
907,Austrian Grand Prix,2014,13,Felipe Massa,33,Brazilian,21996.0,False
910,Hungarian Grand Prix,2014,13,Felipe Massa,33,Brazilian,22413.333333333332,False
911,Belgian Grand Prix,2014,13,Felipe Massa,33,Brazilian,23750.666666666668,False
912,Italian Grand Prix,2014,13,Felipe Massa,33,Brazilian,24323.0,False
913,Singapore Grand Prix,2014,13,Felipe Massa,33,Brazilian,29292.0,False
914,Japanese Grand Prix,2014,13,Felipe Massa,33,Brazilian,395299.3333333333,False
915,Russian Grand Prix,2014,13,Felipe Massa,33,Brazilian,30095.0,False
916,United States Grand Prix,2014,13,Felipe Massa,33,Brazilian,24972.0,False
917,Brazilian Grand Prix,2014,13,Felipe Massa,33,Brazilian,26740.666666666668,False
918,Abu Dhabi Grand Prix,2014,13,Felipe Massa,33,Brazilian,22047.0,False
926,Australian Grand Prix,2015,13,Felipe Massa,34,Brazilian,22062.0,False
927,Malaysian Grand Prix,2015,13,Felipe Massa,34,Brazilian,25863.333333333332,False
928,Chinese Grand Prix,2015,13,Felipe Massa,34,Brazilian,23231.0,False
929,Bahrain Grand Prix,2015,13,Felipe Massa,34,Brazilian,24955.5,False
930,Spanish Grand Prix,2015,13,Felipe Massa,34,Brazilian,22341.666666666668,False
931,Monaco Grand Prix,2015,13,Felipe Massa,34,Brazilian,30766.333333333332,False
932,Canadian Grand Prix,2015,13,Felipe Massa,34,Brazilian,23912.0,False
933,Austrian Grand Prix,2015,13,Felipe Massa,34,Brazilian,22447.0,False
934,British Grand Prix,2015,13,Felipe Massa,34,Brazilian,30658.5,False
936,Hungarian Grand Prix,2015,13,Felipe Massa,34,Brazilian,20998.8,False
937,Belgian Grand Prix,2015,13,Felipe Massa,34,Brazilian,23468.5,False
938,Italian Grand Prix,2015,13,Felipe Massa,34,Brazilian,25207.0,False
939,Singapore Grand Prix,2015,13,Felipe Massa,34,Brazilian,28567.333333333332,False
940,Japanese Grand Prix,2015,13,Felipe Massa,34,Brazilian,28523.666666666668,False
941,Russian Grand Prix,2015,13,Felipe Massa,34,Brazilian,30741.0,False
942,United States Grand Prix,2015,13,Felipe Massa,34,Brazilian,24646.0,False
943,Mexican Grand Prix,2015,13,Felipe Massa,34,Brazilian,22967.5,False
944,Brazilian Grand Prix,2015,13,Felipe Massa,34,Brazilian,23738.333333333332,False
945,Abu Dhabi Grand Prix,2015,13,Felipe Massa,34,Brazilian,22780.5,False
948,Australian Grand Prix,2016,13,Felipe Massa,35,Brazilian,555677.5,False
949,Bahrain Grand Prix,2016,13,Felipe Massa,35,Brazilian,24164.5,False
950,Chinese Grand Prix,2016,13,Felipe Massa,35,Brazilian,22736.5,False
951,Russian Grand Prix,2016,13,Felipe Massa,35,Brazilian,29808.0,False
952,Spanish Grand Prix,2016,13,Felipe Massa,35,Brazilian,21927.666666666668,False
953,Monaco Grand Prix,2016,13,Felipe Massa,35,Brazilian,25058.0,False
954,Canadian Grand Prix,2016,13,Felipe Massa,35,Brazilian,22925.0,False
955,European Grand Prix,2016,13,Felipe Massa,35,Brazilian,19651.5,False
956,Austrian Grand Prix,2016,13,Felipe Massa,35,Brazilian,19682.75,False
957,British Grand Prix,2016,13,Felipe Massa,35,Brazilian,29330.666666666668,False
958,Hungarian Grand Prix,2016,13,Felipe Massa,35,Brazilian,22079.5,False
959,German Grand Prix,2016,13,Felipe Massa,35,Brazilian,27492.5,False
960,Belgian Grand Prix,2016,13,Felipe Massa,35,Brazilian,348554.3333333333,False
961,Italian Grand Prix,2016,13,Felipe Massa,35,Brazilian,23881.0,False
962,Singapore Grand Prix,2016,13,Felipe Massa,35,Brazilian,28523.0,False
963,Malaysian Grand Prix,2016,13,Felipe Massa,35,Brazilian,23910.333333333332,False
964,Japanese Grand Prix,2016,13,Felipe Massa,35,Brazilian,22463.0,False
965,United States Grand Prix,2016,13,Felipe Massa,35,Brazilian,23820.0,False
966,Mexican Grand Prix,2016,13,Felipe Massa,35,Brazilian,21863.0,False
967,Brazilian Grand Prix,2016,13,Felipe Massa,35,Brazilian,888693.5,False
968,Abu Dhabi Grand Prix,2016,13,Felipe Massa,35,Brazilian,21657.0,False
969,Australian Grand Prix,2017,13,Felipe Massa,36,Brazilian,21568.0,False
970,Chinese Grand Prix,2017,13,Felipe Massa,36,Brazilian,20185.5,False
971,Bahrain Grand Prix,2017,13,Felipe Massa,36,Brazilian,24972.0,False
972,Russian Grand Prix,2017,13,Felipe Massa,36,Brazilian,29921.5,False
973,Spanish Grand Prix,2017,13,Felipe Massa,36,Brazilian,28656.666666666668,False
974,Monaco Grand Prix,2017,13,Felipe Massa,36,Brazilian,24738.0,False
976,Azerbaijan Grand Prix,2017,13,Felipe Massa,36,Brazilian,449052.3333333333,False
977,Austrian Grand Prix,2017,13,Felipe Massa,36,Brazilian,20977.0,False
978,British Grand Prix,2017,13,Felipe Massa,36,Brazilian,27583.0,False
980,Belgian Grand Prix,2017,13,Felipe Massa,36,Brazilian,22879.5,False
981,Italian Grand Prix,2017,13,Felipe Massa,36,Brazilian,25078.0,False
982,Singapore Grand Prix,2017,13,Felipe Massa,36,Brazilian,30731.5,False
983,Malaysian Grand Prix,2017,13,Felipe Massa,36,Brazilian,23791.0,False
984,Japanese Grand Prix,2017,13,Felipe Massa,36,Brazilian,22956.0,False
